,location,total_sqft,bath,price,bhk
8974,others,1495.0,2,75.0,3
8975,others,856.0,2,48.0,2
8976,others,1143.0,2,62.0,2
8977,others,1070.0,2,33.15,2
8978,others,1117.0,2,110.0,2
8979,others,600.0,1,43.0,1
8980,others,7500.0,4,425.0,4
8981,others,925.0,2,48.0,2
8982,others,1100.0,2,52.0,2
8983,others,1200.0,3,70.0,3
8984,others,2675.0,4,290.0,4
8985,others,1016.0,2,45.9,2
8986,others,1800.0,3,88.0,3
8987,others,1062.0,2,47.0,2
8988,others,1477.0,2,80.0,3
8989,others,3500.0,5,450.0,4
8990,others,1793.0,3,98.0,3
8991,others,960.0,2,33.0,2
8992,others,620.0,2,23.0,2
8993,others,1400.0,3,35.0,3
8994,others,1020.0,2,62.0,2
8995,others,1165.0,2,47.0,2
8996,others,1100.0,2,43.5,2
8997,others,3300.0,5,318.0,4
8998,others,1559.6266939129125,6,75.0,6
8999,others,1440.0,4,88.0,4
9000,others,2250.0,3,113.0,3
9001,others,1250.0,3,43.0,3
9002,others,1718.0,3,223.0,3
9003,others,1200.0,2,75.0,3
9004,others,985.0,2,55.0,2
9005,others,1700.0,2,68.5,3
9006,others,2000.0,4,99.0,5
9007,others,1643.0,3,75.0,3
9008,others,1740.0,3,55.0,3
9009,others,1030.0,2,80.0,2
9010,others,1852.0,2,95.0,3
9011,others,1150.0,2,69.0,2
9012,others,2600.0,3,95.0,4
9013,others,1350.0,2,68.0,3
9014,others,1500.0,2,90.0,3
9015,others,900.0,2,55.0,2
9016,others,850.0,2,35.0,2
9017,others,1250.0,2,60.0,2
9018,others,970.0,2,35.0,2
9019,others,1148.0,2,59.0,2
9020,others,1750.0,2,225.0,4
9021,others,1350.0,3,60.0,3
9022,others,1100.0,2,78.0,2
9023,others,1180.0,2,74.0,2
9024,others,4510.0,4,200.0,3
9025,others,1540.0,3,85.0,3
9026,others,1033.0,2,31.5,3
9027,others,1800.0,3,230.0,3
9028,others,1200.0,2,37.0,2
9029,others,2000.0,3,120.0,3
9030,others,2000.0,3,145.0,3
9031,others,500.0,1,15.0,1
9032,others,850.0,2,42.0,2
9033,others,1165.0,2,33.64,2
9034,others,2230.0,4,130.0,4
9035,others,2200.0,5,100.0,4
9036,others,1519.0,3,67.23,3
9037,others,3160.0,4,206.0,4
9038,others,922.0,2,70.0,2
9039,others,850.0,2,72.0,2
9040,others,1200.0,1,65.0,2
9041,others,1442.0,3,56.24,3
9042,others,1233.0,2,100.0,2
9043,others,1840.0,3,85.0,3
9044,others,1100.0,2,57.0,2
9045,others,1040.0,2,46.79,2
9046,others,1200.0,2,53.0,2
9047,others,2050.0,3,100.0,4
9048,others,800.0,2,30.0,2
9049,others,1125.0,2,36.0,2
9050,others,1936.0,3,110.0,3
9051,others,1652.5,3,90.0,3
9052,others,2159.0,3,110.0,3
9053,others,1500.0,3,138.0,3
9054,others,700.0,2,43.0,2
9055,others,1750.0,3,170.0,3
9056,others,1365.0,3,99.0,3
9057,others,800.0,2,80.0,3
9058,others,1800.0,3,105.0,6
9059,others,850.0,2,35.0,2
9060,others,708.0,1,55.0,2
9061,others,1680.0,3,135.0,3
9062,others,990.0,2,58.0,2
9063,others,1240.0,2,100.0,2
9064,others,1810.0,3,118.0,3
9065,others,2005.0,3,240.0,3
9066,others,1265.0,2,58.0,2
9067,others,1035.0,2,44.0,2
9068,others,1000.0,2,97.0,2
9069,others,2800.0,4,100.0,6
9070,others,3500.0,6,120.0,8
9071,others,1430.0,3,78.65,3
9072,others,600.0,2,30.0,2
9073,others,1200.0,2,45.0,1
9074,others,1116.0,2,37.6,2
9075,others,1090.0,2,45.0,2
9076,others,1260.0,4,65.0,4
9077,others,1000.0,2,36.0,2
9078,others,840.0,1,75.0,1
9079,others,1760.0,2,116.0,3
9080,others,3317.5,5,268.5,4
9081,others,600.0,1,52.0,2
9082,others,1670.0,3,160.0,3
9083,others,1410.0,2,75.0,2
9084,others,2400.0,5,93.0,5
9085,others,1200.0,2,75.6,3
9086,others,2400.0,5,285.0,5
9087,others,2100.0,4,150.0,4
9088,others,1200.0,2,52.5,2
9089,others,1539.0,3,60.0,3
9090,others,920.0,2,46.0,2
9091,others,1550.0,4,120.0,4
9092,others,905.0,2,50.0,2
9093,others,1495.0,3,200.0,3
9094,others,1455.0,2,55.0,3
9095,others,550.0,1,23.0,1
9096,others,4000.0,3,130.0,5
9097,others,1060.0,2,53.0,2
9098,others,1080.0,2,75.0,3
9099,others,1570.0,3,78.0,3
9100,others,1537.0,3,110.0,3
9101,others,1750.0,3,150.0,3
9102,others,2800.0,7,250.0,7
9103,others,1020.0,2,48.0,2
9104,others,1191.0,2,90.0,2
9105,others,865.0,2,35.11,2
9106,others,2100.0,4,90.0,4
9107,others,2849.0,5,250.0,4
9108,others,1000.0,2,42.0,2
9109,others,1225.0,2,47.0,2
9110,others,830.0,2,40.0,2
9111,others,1685.0,3,60.0,3
9112,others,827.0,2,45.0,2
9113,others,1050.0,2,50.0,2
9114,others,1060.0,2,49.27,2
9115,others,1261.0,2,61.0,2
9116,others,1100.0,2,46.0,2
9117,others,3400.0,4,190.0,4
9118,others,1180.0,2,56.0,2
9119,others,1205.0,2,70.0,2
9120,others,1250.0,2,58.0,2
9121,others,1424.0,2,55.0,3
9122,others,1250.0,3,55.0,3
9123,others,2200.0,4,160.0,3
9124,others,1230.0,2,55.0,2
9125,others,1540.0,3,76.0,3
9126,others,1900.0,3,155.0,3
9127,others,1559.6266939129125,2,48.0,2
9128,others,1200.0,1,95.0,2
9129,others,1060.0,2,37.0,2
9130,others,1100.0,2,61.0,2
9131,others,1100.0,2,110.0,2
9132,others,1942.0,3,155.0,3
9133,others,1200.0,4,80.0,3
9134,others,1400.0,2,60.0,2
9135,others,1330.0,2,64.0,2
9136,others,1515.0,3,90.0,3
9137,others,1464.0,3,56.0,3
9138,others,1559.6266939129125,2,200.0,2
9139,others,1206.0,2,53.0,2
9140,others,1200.0,4,95.0,4
9141,others,1250.0,2,58.0,2
9142,others,625.0,2,24.0,2
9143,others,900.0,2,27.0,2
9144,others,1464.0,2,56.0,2
9145,others,1300.0,3,64.0,3
9146,others,1200.0,1,69.0,1
9147,others,1717.0,3,99.0,3
9148,others,2099.0,3,95.0,3
9149,others,1200.0,1,48.0,1
9150,others,1430.0,2,78.65,3
9151,others,2108.0,3,85.0,3
9152,others,1190.0,2,70.0,2
9153,others,900.0,2,41.0,2
9154,others,2690.0,4,185.0,4
9155,others,1594.0,3,99.0,3
9156,others,1250.0,2,68.0,2
9157,others,1290.0,1,77.5,2
9158,others,1150.0,2,48.0,2
9159,others,1464.0,2,145.0,2
9160,others,1200.0,2,75.0,2
9161,others,1065.0,2,45.0,2
9162,others,1050.0,4,90.0,4
9163,others,750.0,2,36.0,2
9164,others,1485.0,2,156.0,3
9165,others,2070.0,3,135.0,3
9166,others,1600.0,2,75.0,3
9167,others,1100.0,2,38.49,2
9168,others,800.0,2,55.0,2
9169,others,900.0,1,44.0,2
9170,others,1480.0,2,125.0,3
9171,others,3800.0,2,130.0,3
9172,others,1500.0,2,130.0,2
9173,others,2010.0,3,125.0,3
9174,others,1504.0,2,100.0,3
9175,others,2040.0,2,59.0,2
9176,others,1602.0,2,165.0,3
9177,others,1200.0,4,130.0,4
9178,others,1800.0,3,220.0,3
9179,others,1500.0,3,72.0,3
9180,others,1280.0,2,48.0,3
9181,others,900.0,2,45.0,2
9182,others,1095.0,2,38.33,2
9183,others,1145.0,2,58.4,2
9184,others,1862.0,3,120.0,3
9185,others,1559.6266939129125,4,211.0,4
9186,others,2700.0,3,200.0,3
9187,others,1677.0,3,98.0,3
9188,others,2500.0,8,95.0,8
9189,others,1490.0,2,115.0,3
9190,others,1550.0,3,59.0,3
9191,others,1740.0,3,120.0,3
9192,others,1020.0,2,60.0,2
9193,others,550.0,1,16.0,1
9194,others,1492.0,2,65.0,2
9195,others,1431.0,3,65.0,3
9196,others,3664.0,3,325.0,3
9197,others,690.0,2,42.0,2
9198,others,1520.0,3,111.0,3
9199,others,1391.0,2,64.5,3
9200,others,1200.0,4,86.0,4
9201,others,1250.0,2,90.0,2
9202,others,1900.0,2,190.0,3
9203,others,1464.0,3,56.0,3
9204,others,900.0,2,33.0,2
9205,others,1602.0,2,170.0,3
9206,others,1230.0,2,70.0,2
9207,others,1600.0,3,95.0,3
9208,others,450.0,1,60.0,1
9209,others,600.0,2,23.0,1
9210,others,596.0,2,22.0,2
9211,others,1200.0,2,85.0,2
9212,others,1200.0,2,35.0,2
9213,others,1200.0,2,45.0,2
9214,others,2000.0,4,130.0,3
9215,others,1350.0,4,140.0,4
9216,others,995.0,2,34.82,3
9217,others,1000.0,2,44.0,2
9218,others,1175.0,2,79.0,2
9219,others,1200.0,2,43.0,2
9220,others,1112.0,2,68.0,2
9221,others,990.0,2,35.0,2
9222,others,1107.0,2,40.0,2
9223,others,1158.0,2,75.0,2
9224,others,3200.0,4,200.0,4
9225,others,1125.0,2,32.49,2
9226,others,1200.0,2,90.0,2
9227,others,1266.67,2,69.0,2
9228,others,1800.0,3,90.0,3
9229,others,800.0,3,60.0,3
9230,others,2000.0,2,160.0,2
9231,others,1464.0,3,56.0,3
9232,others,1800.0,3,95.0,3
9233,others,1410.0,3,65.0,3
9234,others,2679.0,5,280.0,4
9235,others,1230.0,2,75.0,2
9236,others,1080.0,2,44.8,2
9237,others,3150.0,5,145.0,8
9238,others,2400.0,2,135.0,2
9239,others,880.0,2,48.0,2
9240,others,1150.0,2,45.0,2
9241,others,1194.0,2,55.0,2
9242,others,2000.0,3,90.0,3
9243,others,1025.0,2,42.5,2
9244,others,1022.0,2,57.0,2
9245,others,1200.0,2,76.0,2
9246,others,1200.0,1,54.0,2
9247,others,950.0,2,38.0,2
9248,others,1605.0,3,100.0,3
9249,others,1542.0,3,98.0,3
9250,others,1012.0,2,42.0,2
9251,others,3600.0,5,110.0,5
9252,others,1333.0,2,77.27,2
9253,others,1100.0,3,110.0,3
9254,others,1050.0,2,70.0,2
9255,others,1140.0,2,32.92,2
9256,others,2000.0,3,105.0,3
9257,others,1075.0,2,55.0,2
9258,others,1100.0,2,145.0,3
9259,others,1069.0,2,55.0,2
9260,others,1200.0,3,99.0,3
9261,others,1007.0,2,43.0,2
9262,others,4250.0,6,150.0,6
9263,others,1000.0,2,60.0,2
9264,others,5720.0,3,350.0,3
9265,others,675.0,1,15.0,2
9266,others,1012.0,2,59.0,2
9267,others,1280.0,2,49.0,3
9268,others,925.0,2,35.0,2
9269,others,1200.0,4,140.0,4
9270,others,600.0,2,39.0,2
9271,others,1240.0,2,65.0,3
9272,others,1100.0,2,55.0,2
9273,others,1700.0,3,111.0,3
9274,others,1340.0,2,65.0,2
9275,others,1200.0,2,54.0,2
9276,others,1600.0,2,31.0,2
9277,others,1780.0,3,110.0,3
9278,others,1800.0,4,68.0,5
9279,others,900.0,2,65.0,3
9280,others,946.0,2,45.0,2
9281,others,1200.0,3,160.0,4
9282,others,1540.0,3,85.0,3
9283,others,2456.0,3,220.0,3
9284,others,1610.0,2,64.4,3
9285,others,1530.0,2,185.0,2
9286,others,1439.0,3,57.23,3
9287,others,1435.0,2,60.0,3
9288,others,1717.0,3,120.0,3
9289,others,1409.0,2,62.0,3
9290,others,1250.0,2,50.0,2
9291,others,1475.0,2,171.0,2
9292,others,1225.0,2,65.0,2
9293,others,650.0,1,16.0,1
9294,others,1750.0,3,75.0,3
9295,others,1504.0,2,102.0,3
9296,others,1116.0,2,49.8,2
9297,others,1800.0,4,145.0,4
9298,others,3000.0,4,240.0,4
9299,others,1150.0,2,60.0,2
9300,others,1625.0,3,92.0,3
9301,others,2400.0,4,250.0,4
9302,others,1180.0,2,50.0,2
9303,others,1272.0,2,51.5,2
9304,others,1490.0,2,92.0,3
9305,others,2400.0,5,140.0,4
9306,others,1044.0,2,60.0,2
9307,others,1595.0,3,70.39,3
9308,others,1640.0,3,84.0,3
9309,others,1200.0,2,54.0,2
9310,others,1567.2,2,190.0,3
9311,others,959.0,2,42.5,2
9312,others,2400.0,8,325.0,9
9313,others,1141.0,2,55.0,2
9314,others,1200.0,2,43.2,2
9315,others,1240.0,2,65.0,3
9316,others,1293.0,2,75.0,2
9317,others,1885.0,3,90.0,3
9318,others,860.0,2,65.5,2
9319,others,1374.0,2,88.0,3
9320,others,1250.0,2,60.0,2
9321,others,1110.0,2,52.0,2
9322,others,1350.0,3,48.6,3
9323,others,2000.0,2,160.0,4
9324,others,834.0,1,62.0,1
9325,others,600.0,1,52.0,1
9326,others,800.0,2,52.0,3
9327,others,2000.0,4,135.0,4
9328,others,2750.0,3,260.0,3
9329,others,900.0,2,35.0,2
9330,others,1000.0,2,46.0,2
9331,others,1200.0,2,52.0,2
9332,others,1280.0,2,90.0,2
9333,others,1190.0,2,55.0,2
9334,others,2075.0,3,175.0,3
9335,others,1900.0,3,65.0,3
9336,others,1578.0,3,73.9,3
9337,others,1050.0,4,90.0,4
9338,others,1475.0,2,70.0,2
9339,others,2400.0,2,125.0,2
9340,others,1427.0,2,70.0,3
9341,others,1350.0,3,68.0,3
9342,others,2274.24,4,160.0,3
9343,others,1455.0,2,55.0,3
9344,others,900.0,3,105.0,2
9345,others,1570.0,3,80.0,3
9346,others,1495.0,2,65.0,3
9347,others,1350.0,3,75.0,3
9348,others,1464.0,3,56.0,3
9349,others,470.0,2,10.0,1
9350,others,2300.0,7,160.0,6
9351,others,1313.0,4,150.0,3
9352,others,2515.0,4,155.0,3
9353,others,1440.0,3,72.0,3
9354,others,1200.0,2,56.0,2
9355,others,2665.0,3,350.0,3
9356,others,1670.0,3,75.0,3
9357,others,3500.0,5,450.0,4
9358,others,700.0,2,29.0,2
9359,others,1140.0,3,145.0,4
9360,others,1300.0,2,67.0,3
9361,others,1200.0,2,54.0,2
9362,others,1215.0,2,49.75,3
9363,others,1050.0,2,55.0,2
9364,others,1258.0,2,58.0,2
9365,others,2400.0,5,300.0,6
9366,others,3000.0,4,130.0,8
9367,others,1235.0,2,140.0,2
9368,others,3200.0,3,260.0,3
9369,others,1450.0,3,90.0,3
9370,others,1893.0,3,115.0,3
9371,others,2400.0,6,98.0,6
9372,others,1250.0,2,43.0,2
9373,others,1200.0,2,100.0,3
9374,others,1205.0,2,70.0,2
9375,others,1500.0,3,90.0,3
9376,others,1190.0,2,41.0,2
9377,others,1250.0,2,67.0,2
9378,others,2260.0,3,80.0,2
9379,others,2700.0,3,90.0,4
9380,others,375.0,1,26.0,1
9381,others,800.0,3,59.5,2
9382,others,909.0,2,43.0,3
9383,others,1400.0,2,85.0,2
9384,others,1800.0,2,100.0,3
9385,others,925.0,2,70.0,2
9386,others,850.0,1,35.5,2
9387,others,1100.0,2,32.0,2
9388,others,3500.0,2,350.0,4
9389,others,1200.0,2,55.0,2
9390,others,1480.0,3,74.0,3
9391,others,2100.0,4,255.0,3
9392,others,400.0,1,35.0,1
9393,others,1310.0,2,55.0,3
9394,others,993.0,2,45.5,2
9395,others,2400.0,5,180.0,4
9396,others,6000.0,1,276.0,1
9397,others,825.0,2,40.0,1
9398,others,1320.0,2,60.0,3
9399,others,5000.0,5,600.0,4
9400,others,1050.0,2,50.0,2
9401,others,4800.0,5,420.0,4
9402,others,3400.0,3,400.0,3
9403,others,600.0,1,33.0,1
9404,others,1569.0,3,70.0,3
9405,others,2600.0,3,147.0,3
9406,others,1410.0,2,45.12,3
9407,others,800.0,1,72.0,1
9408,others,1020.0,2,49.0,2
9409,others,1225.0,2,82.0,3
9410,others,655.0,1,27.0,1
9411,others,1196.0,2,96.0,2
9412,others,927.0,2,50.0,2
9413,others,600.0,1,18.0,1
9414,others,780.0,3,75.0,3
9415,others,1175.0,2,48.72,2
9416,others,2800.0,4,200.0,4
9417,others,750.0,2,28.0,2
9418,others,1000.0,2,45.0,2
9419,others,800.0,2,85.0,2
9420,others,985.0,2,57.0,2
9421,others,3600.0,7,160.0,7
9422,others,600.0,2,80.0,2
9423,others,1503.0,2,93.0,3
9424,others,1200.0,2,61.0,2
9425,others,2500.0,2,60.0,3
9426,others,1500.0,2,52.0,3
9427,others,1765.0,3,77.27,3
9428,others,1768.0,3,95.0,3
9429,others,3060.0,4,350.0,4
9430,others,800.0,1,32.0,1
9431,others,3000.0,6,145.0,7
9432,others,600.0,1,35.0,1
9433,others,1010.0,2,55.0,2
9434,others,650.0,1,20.0,2
9435,others,1080.0,2,37.8,2
9436,others,3978.0,4,428.0,4
9437,others,1500.0,2,45.0,2
9438,others,1800.0,3,85.0,3
9439,others,2008.0,3,170.0,3
9440,others,2095.0,3,142.0,3
9441,others,1190.0,2,48.6,2
9442,others,1600.0,2,88.0,3
9443,others,1350.0,4,160.0,4
9444,others,500.0,1,20.0,1
9445,others,1280.0,2,100.0,3
9446,others,1650.0,3,110.0,3
9447,others,1500.0,2,75.0,3
9448,others,1176.0,2,45.0,3
9449,others,1044.0,2,85.0,2
9450,others,1425.0,3,55.0,3
9451,others,840.0,1,99.0,2
9452,others,1285.0,2,45.0,2
9453,others,2000.0,2,95.0,3
9454,others,3870.0,4,411.0,4
9455,others,1320.0,2,55.0,3
9456,others,1835.0,3,175.0,3
9457,others,1322.0,2,61.99,2
9458,others,1450.0,2,65.0,3
9459,others,425.0,1,15.0,1
9460,others,820.0,2,30.0,2
9461,others,1450.0,3,68.0,3
9462,others,2380.0,4,242.0,4
9463,others,900.0,1,70.0,2
9464,others,1517.0,2,125.0,2
9465,others,1559.6266939129125,2,150.0,3
9466,others,1000.0,2,35.0,2
9467,others,3602.0,4,280.0,4
9468,others,2159.0,3,120.0,3
9469,others,1200.0,3,72.0,3
9470,others,1850.0,3,175.0,6
9471,others,510.0,1,34.0,1
9472,others,1166.0,2,65.0,2
9473,others,2700.0,2,260.0,3
9474,others,1350.0,2,175.0,3
9475,others,940.0,2,56.0,2
9476,others,1015.0,2,40.1,2
9477,others,1400.0,3,69.0,3
9478,others,1645.0,3,95.0,3
9479,others,1600.0,4,90.0,4
9480,others,1000.0,2,63.0,2
9481,others,1350.0,2,65.0,2
9482,others,1998.0,3,117.0,3
9483,others,1300.0,2,60.0,2
9484,others,950.0,2,33.0,2
9485,others,1804.0,3,150.0,3
9486,others,1350.0,3,81.0,3
9487,others,826.0,2,36.0,2
9488,others,3000.0,3,300.0,4
9489,others,935.0,2,35.0,2
9490,others,1180.0,2,39.0,2
9491,others,2200.0,3,115.0,4
9492,others,1200.0,4,110.0,4
9493,others,1500.0,2,50.0,2
9494,others,1217.0,2,164.0,2
9495,others,2400.0,4,170.0,6
9496,others,1650.0,3,52.0,3
9497,others,600.0,1,45.0,1
9498,others,672.0,1,27.0,1
9499,others,1280.0,3,87.0,3
9500,others,1850.0,3,95.0,3
9501,others,1567.0,3,100.0,3
9502,others,2350.0,3,210.0,3
9503,others,1125.0,2,48.0,2
9504,others,1365.0,3,54.0,3
9505,others,560.0,1,19.0,1
9506,others,1471.0,2,75.0,3
9507,others,520.0,2,29.0,1
9508,others,1950.0,3,230.0,3
9509,others,600.0,1,58.0,1
9510,others,1000.0,1,19.0,1
9511,others,1300.0,2,60.0,2
9512,others,375.0,1,40.0,1
9513,others,1477.0,2,75.0,3
9514,others,1050.0,3,85.0,4
9515,others,2000.0,2,120.0,2
9516,others,1220.0,2,65.0,2
9517,others,850.0,2,32.5,2
9518,others,1256.0,2,65.0,2
9519,others,1428.0,2,70.0,3
9520,others,1130.0,2,74.0,2
9521,others,1407.0,2,83.87,2
9522,others,900.0,2,45.0,2
9523,others,1350.0,4,160.0,4
9524,others,2375.0,3,260.0,4
9525,others,1200.0,2,67.0,2
9526,others,1872.0,3,152.0,3
9527,others,1400.0,3,90.0,3
9528,others,812.0,1,26.0,1
9529,others,829.0,2,22.8,2
9530,others,600.0,2,35.0,1
9531,others,700.0,2,35.0,2
9532,others,1105.0,2,50.0,2
9533,others,1000.0,2,51.0,2
9534,others,1240.0,2,63.0,3
9535,others,1393.0,3,54.0,3
9536,others,1640.0,3,70.0,3
9537,others,1200.0,2,62.0,2
9538,others,1495.0,3,55.0,3
9539,others,1400.0,3,53.0,3
9540,others,1054.0,2,53.0,2
9541,others,1275.0,2,47.0,2
9542,others,1394.0,2,52.0,2
9543,others,1075.0,2,57.0,2
9544,others,1800.0,4,115.0,3
9545,others,1220.0,2,54.89,2
9546,others,1499.0,3,89.0,3
9547,others,1280.0,2,55.0,3
9548,others,1161.0,2,36.69,2
9549,others,1050.0,2,65.0,2
9550,others,905.0,2,50.0,2
9551,others,2736.0,4,130.0,4
9552,others,1056.0,2,55.0,2
9553,others,1770.0,3,90.0,3
9554,others,3155.0,3,315.0,3
9555,others,6500.0,7,104.0,7
9556,others,1152.0,2,57.0,2
9557,others,1200.0,2,39.0,2
9558,others,1350.0,2,65.0,3
9559,others,1464.0,2,135.0,3
9560,others,1300.0,2,32.0,2
9561,others,1200.0,2,75.0,2
9562,others,1707.0,3,171.0,3
9563,others,565.0,1,33.0,1
9564,others,630.0,2,70.0,1
9565,others,1000.0,2,55.0,2
9566,others,1045.0,2,42.0,2
9567,others,1250.0,2,62.4,2
9568,others,2400.0,4,130.0,3
9569,others,1720.0,3,83.0,3
9570,others,1100.0,2,70.0,2
9571,others,420.0,1,23.5,1
9572,others,1675.0,3,65.0,3
9573,others,1225.0,2,71.05,2
9574,others,1350.0,4,90.0,4
9575,others,1732.5,3,91.855,3
9576,others,3760.0,2,280.0,2
9577,others,3071.0,4,300.0,3
9578,others,850.0,2,34.0,2
9579,others,1260.0,2,49.0,3
9580,others,1450.0,3,65.0,3
9581,others,2100.0,3,70.0,3
9582,others,1620.0,3,95.0,3
9583,others,560.0,1,21.0,1
9584,others,1156.0,2,46.0,2
9585,others,1140.0,2,56.0,2
9586,others,2250.0,3,180.0,3
9587,others,1485.0,3,78.0,3
9588,others,1350.0,2,45.0,1
9589,others,1209.0,2,100.0,2
9590,others,1500.0,3,95.0,3
9591,others,1000.0,2,60.0,2
9592,others,1488.0,2,65.0,3
9593,others,1200.0,4,130.0,4
9594,others,2250.0,3,199.0,3
9595,others,3700.0,4,314.0,4
9596,others,1190.0,2,42.25,2
9597,others,1405.0,3,169.0,3
9598,others,1050.0,2,43.5,2
9599,others,1800.0,3,53.0,3
9600,others,500.0,1,16.0,1
9601,others,1600.0,3,180.0,3
9602,others,1140.0,2,49.0,2
9603,others,648.0,1,34.0,1
9604,others,1720.0,2,126.0,3
9605,others,1100.0,2,45.0,2
9606,others,825.0,2,35.0,2
9607,others,1080.0,2,64.0,2
9608,others,1100.0,2,61.0,2
9609,others,800.0,1,29.0,2
9610,others,1225.0,2,47.0,2
9611,others,535.0,1,35.0,1
9612,others,1067.0,2,33.99,2
9613,others,1152.0,2,42.0,2
9614,others,1465.0,2,88.0,3
9615,others,1145.0,2,63.0,2
9616,others,3420.0,3,410.0,4
9617,others,1280.0,2,75.0,2
9618,others,680.0,3,60.0,2
9619,others,1450.0,3,75.0,3
9620,others,1738.0,3,110.0,3
9621,others,1500.0,3,90.0,3
9622,others,982.0,2,25.0,2
9623,others,1050.0,2,110.0,2
9624,others,1541.0,2,181.0,2
9625,others,1275.0,2,105.0,2
9626,others,2048.0,3,206.0,3
9627,others,1119.0,2,48.5,3
9628,others,1355.0,2,58.25,3
9629,others,1095.0,2,55.85,2
9630,others,2320.0,2,160.0,3
9631,others,1237.0,3,78.0,3
9632,others,1464.0,2,56.0,2
9633,others,1840.0,1,95.0,2
9634,others,2400.0,4,89.0,4
9635,others,1200.0,2,140.0,4
9636,others,1639.0,3,77.89,3
9637,others,565.0,2,15.0,2
9638,others,1160.0,2,75.0,2
9639,others,1294.0,2,52.0,3
9640,others,1095.0,2,45.0,2
9641,others,1040.0,2,36.84,2
9642,others,1325.0,2,47.0,3
9643,others,1108.0,2,48.0,2
9644,others,1155.0,2,65.0,2
9645,others,1464.0,3,56.0,3
9646,others,1500.0,3,67.49,3
9647,others,1060.0,2,42.5,2
9648,others,984.0,2,125.0,2
9649,others,1148.0,2,69.0,2
9650,others,1719.0,3,110.0,3
9651,others,1420.0,3,70.0,3
9652,others,3000.0,4,264.0,4
9653,others,1398.0,3,51.0,3
9654,others,1320.0,2,90.0,2
9655,others,1285.0,2,45.0,3
9656,others,1161.0,2,59.0,2
9657,others,1504.0,3,67.0,3
9658,others,1230.0,2,68.0,2
9659,others,1260.0,2,62.0,2
9660,others,4560.0,5,430.0,4
9661,others,849.0,2,25.4,2
9662,others,799.0,2,35.0,2
9663,others,2700.0,4,170.0,5
9664,others,1077.0,2,34.46,2
9665,others,3000.0,4,300.0,5
9666,others,1560.0,2,125.0,3
9667,others,1290.0,3,45.33,3
9668,others,1012.0,2,59.0,2
9669,others,1245.0,2,120.0,2
9670,others,1485.0,2,110.0,3
9671,others,2400.0,4,88.0,4
9672,others,1115.0,2,50.0,2
9673,others,1489.0,2,101.0,2
9674,others,2800.0,4,365.0,4
9675,others,1464.0,3,56.0,3
9676,others,1600.0,2,90.0,3
9677,others,1508.0,3,75.0,3
9678,others,3000.0,6,300.0,6
9679,others,1903.0,3,165.0,3
9680,others,1200.0,2,38.0,2
9681,others,2996.0,4,200.0,4
9682,others,3400.0,4,200.0,4
9683,others,1602.0,2,75.0,3
9684,others,551.0,1,30.0,1
9685,others,1400.0,2,44.8,2
9686,others,550.0,1,16.0,1
9687,others,1780.0,3,100.0,3
9688,others,1050.0,2,49.5,2
9689,others,1310.0,3,90.0,3
9690,others,900.0,2,24.0,2
9691,others,1200.0,2,54.0,2
9692,others,1603.0,2,125.0,3
9693,others,2180.0,3,285.0,3
9694,others,450.0,1,30.0,1
9695,others,3000.0,4,301.0,4
9696,others,1160.0,2,40.53,2
9697,others,1200.0,3,52.0,2
9698,others,1275.0,2,69.0,2
9699,others,1300.0,2,51.0,3
9700,others,1623.0,3,155.0,3
9701,others,1275.0,3,55.0,3
9702,others,900.0,1,52.3,1
9703,others,1075.0,2,48.38,2
9704,others,780.0,2,31.0,2
9705,others,1088.0,2,43.5,2
9706,others,1070.0,2,32.99,2
9707,others,1000.0,2,31.0,2
9708,others,1200.0,2,110.0,2
9709,others,1400.0,2,78.0,3
9710,others,2648.0,3,238.0,3
9711,others,1455.0,2,45.0,3
9712,others,1475.0,3,80.0,3
9713,others,1721.0,3,93.0,3
9714,others,1480.0,3,75.0,3
9715,others,4800.0,4,420.0,4
9716,others,1163.0,2,68.0,2
9717,others,801.0,1,33.645,1
9718,others,1300.0,2,80.0,3
9719,others,1540.0,3,65.0,3
9720,others,1215.0,2,46.8,3
9721,others,2400.0,4,135.0,4
9722,others,998.0,2,65.0,2
9723,others,3300.0,9,450.0,10
9724,others,1040.0,2,78.0,2
9725,others,1215.0,2,50.0,3
9726,others,975.0,2,45.0,2
9727,others,1907.0,2,200.0,3
9728,others,1330.0,2,80.0,2
9729,others,4446.0,3,410.0,3
9730,others,1320.0,2,95.0,3
9731,others,8000.0,5,550.0,5
9732,others,1000.0,2,50.0,2
9733,others,1400.0,3,45.0,3
9734,others,1000.0,2,35.0,2
9735,others,1225.0,2,48.0,2
9736,others,4500.0,3,225.0,4
9737,others,2200.0,2,150.0,4
9738,others,1092.0,3,95.0,3
9739,others,1100.0,3,53.0,3
9740,others,1170.0,2,50.0,2
9741,others,1075.0,2,50.0,2
9742,others,935.0,2,45.9,2
9743,others,1120.0,2,36.0,2
9744,others,1130.0,2,75.0,2
9745,others,1334.0,2,62.0,2
9746,others,1900.0,3,190.0,3
9747,others,966.0,2,50.0,2
9748,others,1200.0,4,110.0,4
9749,others,1630.0,3,131.0,3
9750,others,1050.0,2,41.0,1
9751,others,1427.0,2,52.0,2
9752,others,3210.0,4,380.0,3
9753,others,1200.0,4,135.0,4
9754,others,1050.0,2,48.0,2
9755,others,900.0,2,48.0,2
9756,others,4041.0,4,345.0,4
